Price,Street Address,Bed,Bath,Listing Area,Certificate,Jakarta Division
1300000000.0,Daan Mogot,3,2,120,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Palmerah,3,3,245,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,3,1,48,SHM - Sertifikat Hak Milik,WEST
4000000000.0,Daan Mogot,4,3,170,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Puri Indah,3,3,140,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Palmerah,3,3,245,SHM - Sertifikat Hak Milik,WEST
1450000000.0,Taman Surya,2,2,55,SHM - Sertifikat Hak Milik,WEST
1750000000.0,Kembangan,3,2,110,SHGB - Hak Guna Bangunan,WEST
1450000000.0,Taman Surya,2,2,55,SHM - Sertifikat Hak Milik,WEST
2900000000.0,Grogol Petamburan,3,2,212,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,3,1,48,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Green Ville,3,3,88,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Palmerah,3,3,245,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,3,1,48,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Palmerah,3,3,245,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,3,1,48,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Palmerah,3,3,245,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Meruya,3,3,105,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Citra Garden,2,2,108,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,3,1,48,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Duri Kepa,4,3,180,SHM - Sertifikat Hak Milik,WEST
2900000000.0,Angke,3,2,150,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Kota,3,2,160,SHM - Sertifikat Hak Milik,WEST
1768000000.0,Sunrise,2,2,59,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Palmerah,3,3,245,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Tomang,4,3,200,SHM - Sertifikat Hak Milik,WEST
2650000000.0,Daan Mogot,4,2,120,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Citra Garden,2,2,110,SHM - Sertifikat Hak Milik,WEST
4650000000.0,Duri Kepa,4,4,255,SHM - Sertifikat Hak Milik,WEST
2750000000.0,Kota,3,3,180,SHM - Sertifikat Hak Milik,WEST
175000000.0,Kapuk,3,3,90,SHGB - Hak Guna Bangunan,WEST
6800000000.0,Jl. Kembangan Raya,4,4,280,SHM - Sertifikat Hak Milik,WEST
1450000000.0,Taman Surya,2,2,55,SHM - Sertifikat Hak Milik,WEST
1450000000.0,Cengkareng,2,2,80,SHGB - Hak Guna Bangunan,WEST
1500000000.0,Cengkareng,3,2,80,SHM - Sertifikat Hak Milik,WEST
1450000000.0,Taman Surya,2,2,55,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Kali Deres,3,2,120,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Duri Kosambi,3,3,160,SHM - Sertifikat Hak Milik,WEST
1450000000.0,Taman Surya,2,2,55,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Cengkareng,3,2,130,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Jelambar,3,3,105,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Jelambar,3,3,105,SHM - Sertifikat Hak Milik,WEST
2200000000.0,Citra Garden,3,3,130,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Cengkareng,5,3,220,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Kali Deres,5,4,200,SHM - Sertifikat Hak Milik,WEST
4500000000.0,Joglo,4,4,218,SHM - Sertifikat Hak Milik,WEST
2300000000.0,Jl. Kembangan Raya,5,3,144,SHM - Sertifikat Hak Milik,WEST
1475000000.0,Cengkareng,4,2,145,SHM - Sertifikat Hak Milik,WEST
920000000.0,Cengkareng,2,1,66,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Kali Deres,3,1,90,SHM - Sertifikat Hak Milik,WEST
1750000000.0,Jl. Daan Mogot Raya,4,2,120,SHM - Sertifikat Hak Milik,WEST
1000000000.0,Duri Kepa,2,1,55,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Duri Kosambi,3,3,120,SHM - Sertifikat Hak Milik,WEST
2400000000.0,Citra Garden,3,2,120,SHM - Sertifikat Hak Milik,WEST
3300000000.0,Cengkareng,5,3,192,SHM - Sertifikat Hak Milik,WEST
1700000000.0,Cengkareng,3,3,120,SHM - Sertifikat Hak Milik,WEST
1350000000.0,Citra Garden,3,2,80,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Taman Surya,4,3,150,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Kali Deres,3,2,90,SHM - Sertifikat Hak Milik,WEST
3100000000.0,Cengkareng,4,3,125,SHM - Sertifikat Hak Milik,WEST
1900000000.0,Jl. Taman Palem Lestari,3,2,90,SHM - Sertifikat Hak Milik,WEST
3750000000.0,Kali Deres,4,4,250,SHM - Sertifikat Hak Milik,WEST
6100000000.0,Kali Deres,3,3,190,SHM - Sertifikat Hak Milik,WEST
3100000000.0,Kali Deres,4,3,120,SHM - Sertifikat Hak Milik,WEST
1800000000.0,Kali Deres,3,2,80,SHM - Sertifikat Hak Milik,WEST
1450000000.0,Taman Surya,5,3,135,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Kebon Jeruk,4,3,130,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Kali Deres,4,3,135,SHM - Sertifikat Hak Milik,WEST
1300000000.0,Cengkareng,3,2,90,PPJB - Perjanjian Pengikatan Jual Beli,WEST
3400000000.0,Kali Deres,4,3,150,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Kepa Duri,3,2,256,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Kali Deres,3,2,178,PPJB - Perjanjian Pengikatan Jual Beli,WEST
5000000000.0,Jl. Taman Palem Lestari,5,4,200,Sertifikat Belum Pecah,WEST
2700000000.0,Duri Kepa,4,3,144,SHM - Sertifikat Hak Milik,WEST
2850000000.0,Taman Cosmos,3,2,165,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Jelambar,4,4,115,SHM - Sertifikat Hak Milik,WEST
3400000000.0,Duri Kepa,4,3,240,SHM - Sertifikat Hak Milik,WEST
3150000000.0,Daan Mogot,4,4,155,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Taman Ratu,5,3,150,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Cengkareng,4,3,180,SHM - Sertifikat Hak Milik,WEST
1700000000.0,Jl. Permata Palem Raya,3,2,72,SHM - Sertifikat Hak Milik,WEST
4750000000.0,Kali Deres,4,4,140,SHM - Sertifikat Hak Milik,WEST
2750000000.0,Pegadungan,4,3,180,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Daan Mogot,4,3,144,SHM - Sertifikat Hak Milik,WEST
4000000000.0,Kali Deres,5,4,150,SHM - Sertifikat Hak Milik,WEST
1700000000.0,Kali Deres,2,3,70,SHM - Sertifikat Hak Milik,WEST
1300000000.0,Cengkareng,3,3,90,SHM - Sertifikat Hak Milik,WEST
2600000000.0,Duri Kosambi,4,3,136,SHM - Sertifikat Hak Milik,WEST
5750000000.0,Cengkareng,4,3,250,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,3,1,48,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Kali Deres,5,3,180,SHM - Sertifikat Hak Milik,WEST
6500000000.0,Kali Deres,4,4,270,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Kebon Jeruk,3,3,245,SHM - Sertifikat Hak Milik,WEST
3100000000.0,Cengkareng,3,2,125,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Cengkareng,3,3,70,SHM - Sertifikat Hak Milik,WEST
2100000000.0,Kali Deres,4,3,123,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Kebon Jeruk,4,3,130,SHM - Sertifikat Hak Milik,WEST
1150000000.0,Cengkareng,3,1,48,SHM - Sertifikat Hak Milik,WEST
4300000000.0,Kembangan,4,4,220,SHM - Sertifikat Hak Milik,WEST
5200000000.0,Palmerah,3,3,245,SHM - Sertifikat Hak Milik,WEST
1750000000.0,Cengkareng,3,2,132,SHM - Sertifikat Hak Milik,WEST
1100000000.0,Kali Deres,2,1,90,SHM - Sertifikat Hak Milik,WEST
2350000000.0,Kebon Jeruk,4,3,130,SHM - Sertifikat Hak Milik,WEST
5600000000.0,Petukangan,4,3,227,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Duri Kepa,3,3,210,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Taman Ratu,3,3,200,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Taman Ratu,3,2,185,SHM - Sertifikat Hak Milik,WEST
5000000000.0,Duri Kepa,3,3,250,SHM - Sertifikat Hak Milik,WEST
4900000000.0,Kembangan,3,2,250,SHM - Sertifikat Hak Milik,WEST
5750000000.0,Green Garden,4,3,250,SHM - Sertifikat Hak Milik,WEST
2200000000.0,Kebon Jeruk,3,2,100,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Kembangan,2,2,70,SHM - Sertifikat Hak Milik,WEST
1900000000.0,Permata Puri Media,3,3,110,SHM - Sertifikat Hak Milik,WEST
2500000000.0,Kali Deres,3,1,159,SHM - Sertifikat Hak Milik,WEST
3400000000.0,Joglo,5,4,230,SHM - Sertifikat Hak Milik,WEST
3750000000.0,Kali Deres,4,3,200,SHM - Sertifikat Hak Milik,WEST
3150000000.0,Duri Kepa,4,4,210,SHM - Sertifikat Hak Milik,WEST
1600000000.0,Tanjung Duren,4,3,132,SHM - Sertifikat Hak Milik,WEST
4650000000.0,Tanjung Duren,4,4,255,SHM - Sertifikat Hak Milik,WEST
2600000000.0,Kemanggisan,5,2,130,SHM - Sertifikat Hak Milik,WEST
600000000.0,Citra Garden,2,2,46,SHGB - Hak Guna Bangunan,WEST
2000000000.0,Grogol Petamburan,3,3,156,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Joglo,3,3,165,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Kali Deres,4,4,126,SHM - Sertifikat Hak Milik,WEST
3000000000.0,Kepa Duri,3,2,134,SHM - Sertifikat Hak Milik,WEST
2000000000.0,Tanjung Duren,3,3,156,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Taman Ratu,3,4,150,SHM - Sertifikat Hak Milik,WEST
3200000000.0,Taman Ratu,5,4,215,SHM - Sertifikat Hak Milik,WEST
3500000000.0,Green Garden,4,3,260,SHM - Sertifikat Hak Milik,WEST
2800000000.0,Duri Kepa,3,1,150,SHM - Sertifikat Hak Milik,WEST
1500000000.0,Duri Kepa,4,3,120,SHM - Sertifikat Hak Milik,WEST
2700000000.0,Cengkareng,3,2,125,SHM - Sertifikat Hak Milik,WEST
1387100000.0,Serpong,3,3,80,SHM - Sertifikat Hak Milik,SOUTH
628000000.0,Lebak Bulus,3,3,66,SHM - Sertifikat Hak Milik,SOUTH
628000000.0,Rawajati,3,3,66,SHM - Sertifikat Hak Milik,SOUTH
628000000.0,Tb. Simatupang,3,3,66,SHM - Sertifikat Hak Milik,SOUTH
900000000.0,Lenteng Agung,3,2,72,SHM - Sertifikat Hak Milik,SOUTH
628000000.0,Radio Dalam,3,3,66,SHM - Sertifikat Hak Milik,SOUTH
2400000000.0,Cilandak,4,4,120,SHM - Sertifikat Hak Milik,SOUTH
4000000000.0,Pesanggrahan,4,2,140,SHM - Sertifikat Hak Milik,SOUTH
600000000.0,Jagakarsa,3,3,66,SHM - Sertifikat Hak Milik,SOUTH
3200000000.0,Bangka,5,3,170,SHM - Sertifikat Hak Milik,SOUTH
2000000000.0,Kebagusan,3,3,120,SHM - Sertifikat Hak Milik,SOUTH
5100000000.0,Kemang,4,4,279,SHM - Sertifikat Hak Milik,SOUTH
1350000000.0,Jagakarsa,4,3,120,SHM - Sertifikat Hak Milik,SOUTH
3500000000.0,Kebagusan,4,3,200,SHM - Sertifikat Hak Milik,SOUTH
6000000000.0,Kemang,4,3,270,SHM - Sertifikat Hak Milik,SOUTH
2350000000.0,Jagakarsa,4,4,129,SHM - Sertifikat Hak Milik,SOUTH
2500000000.0,Cipete,4,2,150,SHM - Sertifikat Hak Milik,SOUTH
700000000.0,Jagakarsa,2,2,55,SHM - Sertifikat Hak Milik,SOUTH
1850000000.0,Cilandak,4,4,120,SHM - Sertifikat Hak Milik,SOUTH
1300000000.0,Bintaro,3,2,92,SHM - Sertifikat Hak Milik,SOUTH
2900000000.0,Pasar Minggu,4,4,180,SHM - Sertifikat Hak Milik,SOUTH
1500000000.0,Pasar Minggu,3,2,110,SHM - Sertifikat Hak Milik,SOUTH
4250000000.0,Pejaten,4,4,180,SHM - Sertifikat Hak Milik,SOUTH
4650000000.0,Pejaten,4,4,260,SHM - Sertifikat Hak Milik,SOUTH
4650000000.0,Tebet,4,3,170,SHM - Sertifikat Hak Milik,SOUTH
3150000000.0,Lebak Bulus,3,4,180,SHM - Sertifikat Hak Milik,SOUTH
2400000000.0,Cilandak,4,4,120,SHM - Sertifikat Hak Milik,SOUTH
1900000000.0,Cilandak,4,3,140,SHM - Sertifikat Hak Milik,SOUTH
5600000000.0,Pondok Indah,3,2,158,SHM - Sertifikat Hak Milik,SOUTH
4000000000.0,Tanjung Barat,4,3,180,SHM - Sertifikat Hak Milik,SOUTH
1600000000.0,Permata Hijau,3,2,105,SHM - Sertifikat Hak Milik,SOUTH
3100000000.0,Lebak Bulus,5,3,230,SHM - Sertifikat Hak Milik,SOUTH
3200000000.0,Petukangan,3,3,126,SHM - Sertifikat Hak Milik,SOUTH
6000000000.0,Kebayoran Baru,4,3,200,SHM - Sertifikat Hak Milik,SOUTH
1690000000.0,Jagakarsa,4,2,89,SHM - Sertifikat Hak Milik,SOUTH
4500000000.0,Pondok Indah,4,3,200,SHM - Sertifikat Hak Milik,SOUTH
3500000000.0,Kebayoran Lama,4,3,190,SHM - Sertifikat Hak Milik,SOUTH
6000000000.0,Lenteng Agung,4,3,230,SHM - Sertifikat Hak Milik,SOUTH
3200000000.0,Radio Dalam,3,2,200,SHM - Sertifikat Hak Milik,SOUTH
850000000.0,Lenteng Agung,2,2,70,SHM - Sertifikat Hak Milik,SOUTH
1400000000.0,Lenteng Agung,3,3,120,SHM - Sertifikat Hak Milik,SOUTH
2500000000.0,Kebagusan,4,4,200,SHM - Sertifikat Hak Milik,SOUTH
1200000000.0,Kebagusan,3,2,80,SHM - Sertifikat Hak Milik,SOUTH
4250000000.0,Cilandak,3,2,170,SHM - Sertifikat Hak Milik,SOUTH
1900000000.0,Pejaten,3,3,120,SHM - Sertifikat Hak Milik,SOUTH
2500000000.0,Jakarta Garden City/JGC,3,3,87,SHGB - Hak Guna Bangunan,EAST
796000000.0,Matraman,2,2,60,SHM - Sertifikat Hak Milik,EAST
1700000000.0,Jakarta Garden City/JGC,3,3,74,PPJB - Perjanjian Pengikatan Jual Beli,EAST
840010000.0,Jatinegara,2,2,59,SHM - Sertifikat Hak Milik,EAST
3300000000.0,Cipayung,4,4,156,SHM - Sertifikat Hak Milik,EAST
1700000000.0,Jakarta Garden City/JGC,3,3,75,PPJB - Perjanjian Pengikatan Jual Beli,EAST
1200000000.0,Pondok Gede,3,3,80,SHM - Sertifikat Hak Milik,EAST
835000000.0,Pondok Gede,3,2,85,SHM - Sertifikat Hak Milik,EAST
2350000000.0,Duren Sawit,4,3,141,SHM - Sertifikat Hak Milik,EAST
1500000000.0,Kalisari,3,3,100,SHM - Sertifikat Hak Milik,EAST
796000000.0,Matraman,2,2,56,SHM - Sertifikat Hak Milik,EAST
2100000000.0,Cibubur,4,4,136,SHM - Sertifikat Hak Milik,EAST
2100000000.0,Cibubur,4,4,136,SHM - Sertifikat Hak Milik,EAST
3500000000.0,Duren Sawit,3,2,160,SHM - Sertifikat Hak Milik,EAST
968100000.0,Cakung,3,2,57,SHM - Sertifikat Hak Milik,EAST
970000000.0,Cipinang,3,3,68,SHM - Sertifikat Hak Milik,EAST
795090000.0,Pisangan Lama,2,3,56,SHM - Sertifikat Hak Milik,EAST
1500000000.0,Kramat Jati,2,2,77,SHM - Sertifikat Hak Milik,EAST
1500000000.0,Condet,3,2,93,SHM - Sertifikat Hak Milik,EAST
1081410000.0,Cipinang,3,3,69,SHM - Sertifikat Hak Milik,EAST
2700000000.0,Jakarta Garden City/JGC,3,3,116,SHM - Sertifikat Hak Milik,EAST
1600000000.0,Jakarta Garden City/JGC,3,1,63,PPJB - Perjanjian Pengikatan Jual Beli,EAST
1600000000.0,Jakarta Garden City/JGC,3,2,68,PPJB - Perjanjian Pengikatan Jual Beli,EAST
2200000000.0,Jakarta Garden City/JGC,3,3,74,PPJB - Perjanjian Pengikatan Jual Beli,EAST
2500000000.0,Jakarta Garden City/JGC,3,3,87,PPJB - Perjanjian Pengikatan Jual Beli,EAST
2200000000.0,Jakarta Garden City/JGC,3,3,74,PPJB - Perjanjian Pengikatan Jual Beli,EAST
3200000000.0,Matraman,4,4,120,SHM - Sertifikat Hak Milik,EAST
777500000.0,Cibubur,2,2,64,SHM - Sertifikat Hak Milik,EAST
1800000000.0,Condet,3,3,135,SHM - Sertifikat Hak Milik,EAST
1575000000.0,Jakarta Garden City/JGC,3,1,63,SHGB - Hak Guna Bangunan,EAST
800000000.0,Ciracas,3,2,80,SHM - Sertifikat Hak Milik,EAST
1984415920.0,Cakung,3,3,74,SHM - Sertifikat Hak Milik,EAST
1984415920.0,Cakung,3,3,74,SHM - Sertifikat Hak Milik,EAST
983700000.0,Otista,2,2,45,SHM - Sertifikat Hak Milik,EAST
983700000.0,Taman Mini,2,2,72,SHM - Sertifikat Hak Milik,EAST
983700000.0,Pondok Ranggon,2,2,72,SHM - Sertifikat Hak Milik,EAST
983700000.0,Pasar Rebo,2,2,72,SHM - Sertifikat Hak Milik,EAST
983700000.0,Kramat Jati,2,2,72,SHM - Sertifikat Hak Milik,EAST
983700000.0,Kalisari,2,2,72,SHM - Sertifikat Hak Milik,EAST
983700000.0,Halim,2,2,72,SHM - Sertifikat Hak Milik,EAST
975000000.0,Cilangkap,3,2,80,SHM - Sertifikat Hak Milik,EAST
983700000.0,Duren Sawit,2,2,72,SHM - Sertifikat Hak Milik,EAST
983700000.0,Dewi Sartika,2,2,72,SHM - Sertifikat Hak Milik,EAST
983700000.0,Ciracas,2,2,72,SHM - Sertifikat Hak Milik,EAST
1984415920.0,Cakung,3,3,74,SHM - Sertifikat Hak Milik,EAST
925000000.0,Cipayung,2,2,78,SHM - Sertifikat Hak Milik,EAST
750000000.0,Ciracas,2,1,50,SHM - Sertifikat Hak Milik,EAST
885000000.0,Pasar Rebo,3,2,65,SHM - Sertifikat Hak Milik,EAST
1100000000.0,Cipinang,2,2,65,SHM - Sertifikat Hak Milik,EAST
920000000.0,Cipinang,3,2,59,SHM - Sertifikat Hak Milik,EAST
1300000000.0,Cakung,3,2,119,PPJB - Perjanjian Pengikatan Jual Beli,EAST
975000000.0,Cilangkap,3,2,70,SHM - Sertifikat Hak Milik,EAST
970000000.0,Cipinang,3,3,68,SHM - Sertifikat Hak Milik,EAST
671900000.0,Cipinang,2,2,57,SHM - Sertifikat Hak Milik,EAST
890000000.0,Ciracas,3,2,61,SHM - Sertifikat Hak Milik,EAST
1300000000.0,Duren Sawit,2,2,120,SHM - Sertifikat Hak Milik,EAST
650000000.0,Cijantung,3,2,60,SHM - Sertifikat Hak Milik,EAST
1875000000.0,Kalisari,4,4,130,SHM - Sertifikat Hak Milik,EAST
1300000000.0,Cakung,3,2,119,PPJB - Perjanjian Pengikatan Jual Beli,EAST
2050000000.0,Cipinang,3,3,90,SHM - Sertifikat Hak Milik,EAST
2300000000.0,Duren Sawit,3,3,150,SHM - Sertifikat Hak Milik,EAST
965000000.0,Pulo Gadung,3,3,74,SHM - Sertifikat Hak Milik,EAST
1450000000.0,Duren Sawit,2,2,70,SHM - Sertifikat Hak Milik,EAST
1477000000.0,Rawamangun,3,2,90,SHM - Sertifikat Hak Milik,EAST
910000000.0,Rawamangun,3,2,54,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Rawamangun,4,3,170,SHM - Sertifikat Hak Milik,EAST
1800000000.0,Kramat Jati,3,3,86,SHM - Sertifikat Hak Milik,EAST
950000000.0,Rawamangun,4,2,80,SHM - Sertifikat Hak Milik,EAST
2200000000.0,Jakarta Garden City/JGC,3,3,74,SHGB - Hak Guna Bangunan,EAST
1600000000.0,Jakarta Garden City/JGC,3,2,62,SHM - Sertifikat Hak Milik,EAST
2350000000.0,Kayu Putih,3,2,140,SHM - Sertifikat Hak Milik,EAST
3600000000.0,Cipayung,4,4,250,SHM - Sertifikat Hak Milik,EAST
1800000000.0,Pondok Kelapa,4,3,150,SHM - Sertifikat Hak Milik,EAST
750000000.0,Cijantung,3,2,60,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Jakarta Garden City/JGC,3,3,87,PPJB - Perjanjian Pengikatan Jual Beli,EAST
1800000000.0,Kramat Jati,3,2,70,SHM - Sertifikat Hak Milik,EAST
900000000.0,Cakung,3,1,70,SHM - Sertifikat Hak Milik,EAST
600000000.0,Cakung,2,1,60,SHM - Sertifikat Hak Milik,EAST
1377000000.0,Rawamangun,3,3,67,SHM - Sertifikat Hak Milik,EAST
3750000000.0,Kayu Putih,5,3,186,SHM - Sertifikat Hak Milik,EAST
850000000.0,Cibubur,2,2,40,SHM - Sertifikat Hak Milik,EAST
1500000000.0,Cipayung,4,3,109,SHM - Sertifikat Hak Milik,EAST
3900000000.0,Rawamangun,4,4,200,SHM - Sertifikat Hak Milik,EAST
2350000000.0,Jakarta Garden City/JGC,4,3,90,PPJB - Perjanjian Pengikatan Jual Beli,EAST
2200000000.0,Jakarta Garden City/JGC,4,3,151,SHM - Sertifikat Hak Milik,EAST
550000000.0,Condet,2,2,62,SHM - Sertifikat Hak Milik,EAST
1700000000.0,Cakung,3,3,120,SHM - Sertifikat Hak Milik,EAST
950000000.0,Rawamangun,3,2,75,SHM - Sertifikat Hak Milik,EAST
1200000000.0,Cakung,2,2,72,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Kramat Jati,4,4,200,SHM - Sertifikat Hak Milik,EAST
1450000000.0,Cibubur,3,2,80,SHM - Sertifikat Hak Milik,EAST
3400000000.0,Condet,3,3,166,SHM - Sertifikat Hak Milik,EAST
3900000000.0,Rawamangun,4,4,200,SHM - Sertifikat Hak Milik,EAST
1450000000.0,Pondok Kelapa,3,2,96,SHM - Sertifikat Hak Milik,EAST
1200000000.0,Pondok Ranggon,3,2,95,SHM - Sertifikat Hak Milik,EAST
900000000.0,Cibubur,3,2,83,SHM - Sertifikat Hak Milik,EAST
1765000000.0,Cipayung,4,3,144,SHM - Sertifikat Hak Milik,EAST
1600000000.0,Lubang Buaya,4,4,108,SHM - Sertifikat Hak Milik,EAST
1700000000.0,Lubang Buaya,3,3,80,SHM - Sertifikat Hak Milik,EAST
750000000.0,Cibubur,3,2,65,SHM - Sertifikat Hak Milik,EAST
1775000000.0,Kalisari,4,4,130,SHM - Sertifikat Hak Milik,EAST
1200000000.0,Kalisari,3,2,80,SHM - Sertifikat Hak Milik,EAST
2200000000.0,Cakung,3,3,100,SHGB - Hak Guna Bangunan,EAST
1300000001.0,Lubang Buaya,3,2,120,SHM - Sertifikat Hak Milik,EAST
1250000000.0,Kramat Jati,2,2,90,SHM - Sertifikat Hak Milik,EAST
1500000000.0,Pondok Kelapa,4,4,120,SHM - Sertifikat Hak Milik,EAST
925000000.0,Utan Kayu,3,2,150,SHM - Sertifikat Hak Milik,EAST
3900000000.0,Pulomas,5,3,238,SHM - Sertifikat Hak Milik,EAST
1600000000.0,Lubang Buaya,4,4,108,SHM - Sertifikat Hak Milik,EAST
4650000000.0,Pulomas,4,3,240,SHGB - Hak Guna Bangunan,EAST
4750000000.0,Pulomas,5,4,281,SHM - Sertifikat Hak Milik,EAST
890000000.0,Rawamangun,2,2,65,SHM - Sertifikat Hak Milik,EAST
450000000.0,Jatinegara,2,1,36,SHM - Sertifikat Hak Milik,EAST
280000000.0,Ciracas,2,1,40,SHM - Sertifikat Hak Milik,EAST
1590000000.0,Condet,4,3,117,SHM - Sertifikat Hak Milik,EAST
1750000000.0,Cakung,4,4,131,SHM - Sertifikat Hak Milik,EAST
1700000000.0,Cakung,3,2,149,SHM - Sertifikat Hak Milik,EAST
1700000000.0,Cakung,3,2,120,SHM - Sertifikat Hak Milik,EAST
3500000000.0,Jatinegara,4,4,180,SHM - Sertifikat Hak Milik,EAST
3500000000.0,Cibubur,5,4,270,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Kayu Putih,4,2,180,SHM - Sertifikat Hak Milik,EAST
1300000001.0,Lubang Buaya,3,2,120,SHM - Sertifikat Hak Milik,EAST
1000000000.0,Cipayung,3,2,80,SHM - Sertifikat Hak Milik,EAST
600000000.0,Cibubur,3,2,65,SHM - Sertifikat Hak Milik,EAST
1765000000.0,Condet,3,3,90,SHM - Sertifikat Hak Milik,EAST
2900000000.0,Jatiwaringin,4,3,177,SHM - Sertifikat Hak Milik,EAST
1400000000.0,Cibubur,3,2,88,SHM - Sertifikat Hak Milik,EAST
3200000000.0,Kramat Jati,3,3,224,SHM - Sertifikat Hak Milik,EAST
450000000.0,Cibubur,2,1,45,SHM - Sertifikat Hak Milik,EAST
2200000000.0,Cakung,3,3,79,SHM - Sertifikat Hak Milik,EAST
3100000000.0,Cakung,4,3,144,PPJB - Perjanjian Pengikatan Jual Beli,EAST
1633500000.0,Ciracas,3,2,95,SHM - Sertifikat Hak Milik,EAST
1500000000.0,Cipayung,4,3,94,SHM - Sertifikat Hak Milik,EAST
3500000000.0,Pulo Asem,5,2,250,SHM - Sertifikat Hak Milik,EAST
4500000000.0,Duren Sawit,4,2,160,SHM - Sertifikat Hak Milik,EAST
795000000.0,Matraman,2,1,64,SHM - Sertifikat Hak Milik,EAST
950000000.0,Cijantung,3,2,77,SHM - Sertifikat Hak Milik,EAST
850000000.0,Kalisari,3,2,66,SHM - Sertifikat Hak Milik,EAST
750000000.0,Ciracas,2,1,67,Sertifikat Belum Pecah,EAST
3900000000.0,Rawamangun,4,4,200,SHM - Sertifikat Hak Milik,EAST
3900000000.0,Rawamangun,4,4,200,SHM - Sertifikat Hak Milik,EAST
3900000000.0,Rawamangun,4,4,200,SHM - Sertifikat Hak Milik,EAST
1450000000.0,Duren Sawit,2,2,70,SHM - Sertifikat Hak Milik,EAST
900000000.0,Lubang Buaya,2,1,63,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Jakarta Garden City/JGC,3,3,120,SHM - Sertifikat Hak Milik,EAST
3800000000.0,Rawamangun,5,4,250,SHM - Sertifikat Hak Milik,EAST
2500000000.0,Pondok Kelapa,5,3,130,SHM - Sertifikat Hak Milik,EAST
4666666666.0,Cakung,4,3,164,SHM - Sertifikat Hak Milik,EAST
4300000000.0,Kayu Putih,4,3,210,SHM - Sertifikat Hak Milik,EAST
1800000000.0,Cibubur,3,2,100,SHM - Sertifikat Hak Milik,EAST
3900000000.0,Rawamangun,4,4,220,SHM - Sertifikat Hak Milik,EAST
2400000000.0,Cipayung,3,1,150,SHM - Sertifikat Hak Milik,EAST
1700000000.0,Cipayung,3,3,156,SHM - Sertifikat Hak Milik,EAST
2000000000.0,Jakarta Garden City/JGC,4,4,90,PPJB - Perjanjian Pengikatan Jual Beli,EAST
2350000000.0,Duren Sawit,4,3,141,SHM - Sertifikat Hak Milik,EAST
2000000000.0,Jakarta Garden City/JGC,4,4,90,PPJB - Perjanjian Pengikatan Jual Beli,EAST
